_id,title,title_chinese,title_english,team,summary,summary_chinese,summary_english,salary,salary_english,createdAt,source_name,source_name_english,source_url,type,description,description_chinese,description_english,city,experience,is_remote
5f182b27c2b9e6b147cbb19fdf1b5973,财务主管（可远程办公）,,,,,,,,,,BOSS直聘,,https://www.zhipin.com/job_detail/3eb83dcccecd75e80nRy2NW1EVZW.html,国内,,,,,,
0c6d1c7f16e22ecf54967f6464b45dea,python开发（远程办公）,,,,,,,,,,BOSS直聘,,https://www.zhipin.com/job_detail/edd801856be374aa03F92dS7GFBV.html,国内,,,,,,
abd3b5030709e33e1cdaf7e112bcfbf4,测试专家（远程办公）,,,,,,,,,,BOSS直聘,,https://www.zhipin.com/job_detail/8f0fb5325332b2ea0nR92NS7F1dW.html,国内,,,,,,
a6f04c7ea24abfc3d4662450f67704fa,Java（远程办公）（在线教育 / AI 方向）,,,,,,,,,,BOSS直聘,,https://www.zhipin.com/job_detail/d3fd202b2874ee89031y3d26EltQ.html,国内,,,,,,
bc2585ce45e6b1d4436d8939239e03b4,留学文案【远程办公】,,,,,,,,,,BOSS直聘,,https://www.zhipin.com/job_detail/3d774848a953211903172Nu9GFtU.html,国内,,,,,,
6d7a2b84dab179fbe79f1f62f1ae293f,solidity 上海/远程办公,,,,,,,,,,BOSS直聘,,https://www.zhipin.com/job_detail/efc880fb18848f0203V62tu1EFZU.html,国内,,,,,,
9d9f6e43418df74c5dba80270abc97d1,IM产品leader-远程办公,,,,,,,,,,BOSS直聘,,https://www.zhipin.com/job_detail/88e0272d519242380nR42d66FlJX.html,国内,,,,,,
23128f2bbbf8300d9c3980eab584867d,金融产品经理（RWA）—远程办公,,,,,,,,,,BOSS直聘,,https://www.zhipin.com/job_detail/ed79fa59a6ca304e03N82t64FlBX.html,国内,,,,,,
c7effd96f769e124cf4213d9aa9d9399,Dex增长产品经理(远程办公）,,,,,,,,,,BOSS直聘,,https://www.zhipin.com/job_detail/dd90fdf8fc809e85031y09q9GVtW.html,国内,,,,,,
1a949c36e6f9a0aaea550880f681baed,产品经理（ToC，教育科技方向）- 远程办公,,,,,,,,,,BOSS直聘,,https://www.zhipin.com/job_detail/5eec168f25a1171d03Ny3d24EFpT.html,国内,,,,,,
ea6a664d30478b660e1cebd4054b983b,【远程办公】flutter工程师,,,,,,,,,,BOSS直聘,,https://www.zhipin.com/job_detail/c87f6dd3ade8688e0nR93964EFRS.html,国内,,,,,,
4276b0a07ff01674d06d7ee1819c1d45,小红书运营主管（远程办公）,,,,,,,,,,BOSS直聘,,https://www.zhipin.com/job_detail/768922312471a42d0nRy39y-EFdX.html,国内,,,,,,
2cc1aabfbf83d6fd4f43634f85d9f4b4,【远程办公】ios研发实习生,,,,,,,,,,BOSS直聘,,https://www.zhipin.com/job_detail/ee056831d61040b803x53NW7EVVQ.html,国内,,,,,,7d6a8c970bf2732c451b39b60705c9be,产品经理实习生（产品设计方向/双休/外企/远程办公）,,,,,,,,,,智联招聘,,http://www.zhaopin.com/jobdetail/CCL1490954650J40829639810.htm,国内,,,,,,1f60003caec2374cbfaf17a371809c492,远程 | 前端开发工程师（DeFi),,,,,,,,,,BOSS直聘,,https://www.zhipin.com/job_detail/4d916aac103bb55b03Fy3961EldR.html,国内,,,,,,1
91554a6c14915079a2662283ebfbc21a,【远程】前端开发工程师,,,,,,,,,,BOSS直聘,,https://www.zhipin.com/job_detail/35635591c149fd0b03153N26GFZS.html,国内,,,,,,1
0b9614ee1a4ecd65b7a806bdee721e3a,前端负责人 - 远程 - 硅谷明星 Copilot,,,,,,,,,,BOSS直聘,,https://www.zhipin.com/job_detail/5ed046f8dd834d4903V82t-0ElFT.html,国内,,,,,,1
d82f88ee8130119bd7d9e8d16c0a3ec0,前端架构（远程办公）,,,,,,,,,,BOSS直聘,,https://www.zhipin.com/job_detail/b807c2b99b16835a0nR62dq1FFZQ.html,国内,,,,,,1
c12e3036bd2d6385a36032bcedb74010,资深前端-远程办公,,,,,,,,,,BOSS直聘,,https://www.zhipin.com/job_detail/f088779dc0483a60031_2dy9F1NR.html,国内,,,,,,1
dd183a89fb919f440ced33fcee6539f6,资深前端开发工程师（远程）,,,,,,,,,,BOSS直聘,,https://www.zhipin.com/job_detail/4ead90fbd5a02c1803d-3d68F1RX.html,国内,,,,,,1
ccec85660a3f70faf3105401a299a08b,VUE前端开发 武汉远程,,,,,,,,,,BOSS直聘,,https://www.zhipin.com/job_detail/80751721956e52f60nR63tm0GFtZ.html,国内,,,,,,1
a5612824e72f9495dc532a4bc4af4269,web3前端开发（远程）,,,,,,,,,,BOSS直聘,,https://www.zhipin.com/job_detail/275ac674107331a503F509y5GFBQ.html,国内,,,,,,1
f61b4c27909308ea4098ff2a6d185cdd,前端工程师（WEB3远程）,,,,,,,,,,BOSS直聘,,https://www.zhipin.com/job_detail/a1baacd30edd3578031y0ti4FlRZ.html,国内,,,,,,1
7a0a47a9fac94d0253a77498df263558,【远程线上】前端开发工程师,,,,,,,,,,BOSS直聘,,https://www.zhipin.com/job_detail/a7a0b888a023d4280nR73N2-FVZZ.html,国内,,,,,,1
67d6d4f91a7853f69e611505d9aaf4cf,资深前端工程师（远程办公）,,,,,,,,,,BOSS直聘,,https://www.zhipin.com/job_detail/c9cd33fb5948069b0nR529u6GVFX.html,国内,,,,,,1
8f0793d9cee55536d528920141b68d79,WEB前端工程师（远程兼职）,,,,,,,,,,BOSS直聘,,https://www.zhipin.com/job_detail/7a164418725d618b0nR52Nm9EVtV.html,国内,,,,,,1
244a9a61d38d7358223b29a166c191bd,web3前端开发（远程办公）,,,,,,,,,,BOSS直聘,,https://www.zhipin.com/job_detail/5697cbcf4e698b8d03153ty5FVpW.html,国内,,,,,,1
0f1dce62c6cd4c63a1c38bf1b539a93b,前端工程师(可远程协同办公）,,,,,,,,,,BOSS直聘,,https://www.zhipin.com/job_detail/18462378e4f48a410nR92du8GVJV.html,国内,,,,,,1
414b773e7fcfba455d74ac7cd2f3ddcc,Web3 前端开发工程师（远程）,,,,,,,,,,BOSS直聘,,https://www.zhipin.com/job_detail/508510615a0a170103180ti7E1dX.html,国内,,,,,,1
2da751ca702d330cc7ad7f5db72ddc19,前端工程师（远程居家办公）,,,,,,,,,,BOSS直聘,,https://www.zhipin.com/job_detail/71d988798d82fab703x92dm6FVpT.html,国内,,,,,,1
40b7ba6290684b0cf86f0d420a064296,前端架构师-远程办公,,,,,,,,,,BOSS直聘,,https://www.zhipin.com/job_detail/da1b9c34573731290nR739S0FVdV.html,国内,,,,,,1
3ea262a94442f8e74f526f5f93c1204e,前端开发工程师（web3远程办公）,,,,,,,,,,BOSS直聘,,https://www.zhipin.com/job_detail/8cfb9949bfc1cb9003x73d61EFBW.html,国内,,,,,,1
c9bcef60acbc987c599b0c129d260532,前端开发（大厂长期项目-远程面试）,,,,,,,,,,BOSS直聘,,https://www.zhipin.com/job_detail/99dce31e1ff0073c0nRy2Nu1F1JS.html,国内,,,,,,1
546a4f3320a2c5632478dc2275e19aff,小程序前端开发工程师（支持远程）,,,,,,,,,,BOSS直聘,,https://www.zhipin.com/job_detail/29ba5bfa6c8d5a1e03x42dq8GVVW.html,国内,,,,,,1
8e122e142c73e44f6349176f3018667c,高级前端开发工程师（web3头部远程）,,,,,,,,,,BOSS直聘,,https://www.zhipin.com/job_detail/29d3f6295ac3b0b8031-3Nu-ElFW.html,国内,,,,,,1
6edc82e6a660b0b1fec895aea0e6b860,React Native 前端开发工程师（远程/香港）,,,,,,,,,,BOSS直聘,,https://www.zhipin.com/job_detail/9fdfe6628df3f7f00nR-29-_GVFV.html,国内,,,,,,1
baf224186b199335c83c1af57488a314,高级前端开发工程师（远程办公/DEX/Web3),,,,,,,,,,BOSS直聘,,https://www.zhipin.com/job_detail/cfb7922e0699a92803xz3di7FlBZ.html,国内,,,,,,1
129a0824f05c3a3e0883c646a4d975ed,前端开发（web3-远程）无服务器计算平台,,,,,,,,,,BOSS直聘,,https://www.zhipin.com/job_detail/7d3d8795e68555f30nR-2t20GFpV.html,国内,,,,,,1
be5b9a20573f816e77bb59ab2a8fc60d,高级/资深前端开发工程师（远程办公）,,,,,,,,,,BOSS直聘,,https://www.zhipin.com/job_detail/c07912528f6c33e903x-396-EFJX.html,国内,,,,,,1
b1f9c272c7377cdab020a3d9a8c0bcb7,前端开发工程师（可远程办公）,,,,,,,,,,BOSS直聘,,https://www.zhipin.com/job_detail/e9a21394109e0eff03dy09-1F1RR.html,国内,,,,,,1
a7177646e5248d29a60da0cb8bf81401,前端工程师（可远程）,,,,,,,,,,BOSS直聘,,https://www.zhipin.com/job_detail/ed58e43ead96bcbc1Hd93tW_EVpS.html,国内,,,,,,1
992ca866525d7dad4cf312ed2b097427,兼职 远程 前端开发,,,,,,,,,,BOSS直聘,,https://www.zhipin.com/job_detail/04920f5f75ff9f141XN_09S8F1pZ.html,国内,,,,,,1
7f5cd3f09e9b061aba60bd42886dad48,前端（远程）,,,,,,,,,,BOSS直聘,,https://www.zhipin.com/job_detail/b9427fb8358af36003Z_0t-4EFBR.html,国内,,,,,,1
b97908fcd689ccedf6a2a448aa90aa8c,前端开发（web3/远程/RN）,,,,,,,,,,BOSS直聘,,https://www.zhipin.com/job_detail/78192ec0057dab4903R73Nu4FVJT.html,国内,,,,,,1
e4447730b7a0b2e2812f61aa46427ef4,【硅谷AI外企 远程办公】高级后端工程师,,,,,,,,,,BOSS直聘,,https://www.zhipin.com/job_detail/b1ceae339d76a1dd03162t28ElNX.html,国内,,,,,,1
c0d1ab77cee113bdb16e1ddbe64fd61b,后端开发工程师（初/中/高）远程办公,,,,,,,,,,BOSS直聘,,https://www.zhipin.com/job_detail/443ff2a29256e8cc1HV90t64GFZY.html,国内,,,,,,1
3b5850db2c6657749dc5116eca62ced2,web3后端开发go（远程办公）,,,,,,,,,,BOSS直聘,,https://www.zhipin.com/job_detail/d64fdb858f79c6290nR42tS7F1BU.html,国内,,,,,,1
813c05cbc66cbf988859d6d6c05b44ec,【远程办公】高级后端开发工程师,,,,,,,,,,BOSS直聘,,https://www.zhipin.com/job_detail/6145c12700805e6b0nR42d61FlRR.html,国内,,,,,,1
8ed58290450f944902c714f69190ec10,后端开发工程师（AI方向 可远程办公）,,,,,,,,,,BOSS直聘,,https://www.zhipin.com/job_detail/692e1625a66406be0nR53t27GVtX.html,国内,,,,,,1
1aead33f32aed179336fb86ed0a499c0,"后端开发工程师 (AI, LLM) - 100%远程办公",,,,,,,,,,BOSS直聘,,https://www.zhipin.com/job_detail/c77c0609dc17058e03x609S_FVNW.html,国内,,,,,,1
e5cabb8ec8a6248b2b6cf09dc9772999,高级后端开发工程师（远程办公）,,,,,,,,,,BOSS直聘,,https://www.zhipin.com/job_detail/2813a910e0f4a44b03x-39-6FlZU.html,国内,,,,,,1
d44061e7ce1f28ae001d96a22274183f,后端开发——web3/远程办公,,,,,,,,,,BOSS直聘,,https://www.zhipin.com/job_detail/78ac75765d711e0b03N629-4GVJS.html,国内,,,,,,1
1c9b8fc5bda405c1329ed126f3b1be66,Python后端专家 硅谷AI电商工具 远程办公,,,,,,,,,,BOSS直聘,,https://www.zhipin.com/job_detail/5b0117e7c3897de503B82N-6FVJV.html,国内,,,,,,1
a18d8efe21d2b1731abdb895a7832486,node.js后端开发工程师（居家办公为主）,,,,,,,,,,BOSS直聘,,https://www.zhipin.com/job_detail/0dcd6fbb5c07eb8403d83Nq_FlBZ.html,国内,,,,,,1
d71359cfca3595f5b11d78d908afb296,后端开发（长期居家办公+英语书面读写）,,,,,,,,,,BOSS直聘,,https://www.zhipin.com/job_detail/c713f606d0cb1e7103192dy4GFdT.html,国内,,,,,,1
798805802df30e101f7ab81dd38c823e,后端开发专家p7p8-外企居家办公有股票,,,,,,,,,,BOSS直聘,,https://www.zhipin.com/job_detail/b6ae51421c6d6c7703x92NS5FVJR.html,国内,,,,,,1
3a185ae7e311f6142ff36a87a0d285b2,风控Java（远程办公）,,,,,,,,,,BOSS直聘,,https://www.zhipin.com/job_detail/cfd90b2963664da003d72N-4ElFV.html,国内,,,,,,1
b876c30048b44c061274d47834111b55,Java现货开发（远程办公）,,,,,,,,,,BOSS直聘,,https://www.zhipin.com/job_detail/eb99e65fbf6d65a103Bz3du8EFZQ.html,国内,,,,,,1
716f88197fd99124a2835f831ad61869,前端开发-远程办公-不卷,,,,,,,,,,BOSS直聘,,https://www.zhipin.com/job_detail/5013bf2af397194b03N83tW7FldY.html,国内,,,,,,1
c6971e3f85272d0665bb7225f5b910c5,全栈工程师（远程办公）,,,,,,,,,,BOSS直聘,,https://www.zhipin.com/job_detail/9a5496549f625d821HN629W4FlZW.html,国内,,,,,,1
a3fa442c18808215a0a5eab6311905db,AI全栈——LLM（可远程办公）,,,,,,,,,,BOSS直聘,,https://www.zhipin.com/job_detail/edb701d08523bbf203x_3921E1RW.html,国内,,,,,,1
731537b5a1278b11ed3cb5792d2099ae,高级java（远程办公）,,,,,,,,,,BOSS直聘,,https://www.zhipin.com/job_detail/42447839595d47a603x50tS6EFtS.html,国内,,,,,,1
b505fec530c0fd92d39607dcf4a5175a,高级风控系统开发Java-远程办公,,,,,,,,,,BOSS直聘,,https://www.zhipin.com/job_detail/d89e0f18ce1438180nR529m4EVJV.html,国内,,,,,,1
531e1ec1a745fa62c4782da66557ac53,高级Java开发-法币（远程办公）,,,,,,,,,,BOSS直聘,,https://www.zhipin.com/job_detail/0eee6022de7e737903J-39-4FlFT.html,国内,,,,,,1
ab8455b9df00be545faeb5ee3ad246f3,Java开发工程师（远程办公）,,,,,,,,,,BOSS直聘,,https://www.zhipin.com/job_detail/c527aa1a33ea8a3d0nR82du6EFpZ.html,国内,,,,,,1
0fe2435998838a62f6010c352eb60c62,资深Web前端架构师--远程办公,,,,,,,,,,BOSS直聘,,https://www.zhipin.com/job_detail/5e51ffd06aa2aa010nR-3NW8EFRY.html,国内,,,,,,1
147dc01f5b242dcadac735073af1b042,前端开发工程师--交易所远程办公,,,,,,,,,,BOSS直聘,,https://www.zhipin.com/job_detail/7f1f23852291aa100nR92N60FVFU.html,国内,,,,,,1
b8dd3dc5c25e231deb54eb8db176c639,牙科供应链客服专员（远程办公，夜班）,,,,,,,,,,BOSS直聘,,https://www.zhipin.com/job_detail/b1659b8641c3dc2503J62t60EFBQ.html,国内,,,,,,1
08cf03f8d8bb8900d785d81e6c6db672,居家天猫客服（居家/远程办公）,,,,,,,,,,BOSS直聘,,https://www.zhipin.com/job_detail/8f120826cba5ebe00nR53t64FlNX.html,国内,,,,,,1
fadeb843349460e269b755cdd9a7c16a,居家客服（远程办公不到公司家庭工作两不误,,,,,,,,,,BOSS直聘,,https://www.zhipin.com/job_detail/0294f352342199fa1Hxz2N68E1dY.html,国内,,,,,,1
c0b1edd159eb56d93fa355d0be75bca2,淘宝售后客服（异地居家办公）,,,,,,,,,,BOSS直聘,,https://www.zhipin.com/job_detail/9248205e720cedb2031_2tu-GVRW.html,国内,,,,,,1
8c0be920513a1538dc6b8dc100df0a72,在线技术客服 可申请居家办公,,,,,,,,,,BOSS直聘,,https://www.zhipin.com/job_detail/be3c7fb27777f5d00nR_2dS_FVJY.html,国内,,,,,,1
